invert_x,norm_row_y,head,soilMUSYM,soilkSat_1,soilOM_R_1
9,6,481.2419,,0,0
10,6,481.3315,,0,0
11,6,481.4042,,0,0
12,6,481.4665,,0,0
13,6,481.524,,0,0
14,6,481.5714,,0,0
15,6,481.6074,,0,0
16,6,481.6317,,0,0
17,6,481.6435,,0,0
18,6,481.6448,,0,0
19,6,481.636,,0,0
20,6,481.6186,,0,0
21,6,481.593,,0,0
22,6,481.561,,0,0
23,6,481.5204,,0,0
24,6,481.4696,,0,0
25,6,481.4138,,0,0
26,6,481.3518,,0,0
27,6,481.2813,,0,0
28,6,481.2019,,0,0
29,6,481.1171,,0,0
30,6,481.0571,,0,0
31,6,480.9865,,0,0
32,6,480.9023,,0,0
33,6,480.8055,,0,0
34,6,480.7015,,0,0
35,6,480.5896,,0,0
36,6,480.4717,,0,0
37,6,480.3462,,0,0
38,6,480.2108,,0,0
39,6,480.076,,0,0
40,6,479.9828,,0,0
41,6,479.8994,,0,0
42,6,479.7819,,0,0
43,6,479.6006,,0,0
44,6,479.4138,,0,0
45,6,479.2297,,0,0
46,6,479.0383,,0,0
47,6,478.8419,,0,0
48,6,478.6375,,0,0
49,6,478.4225,,0,0
50,6,478.2023,,0,0
51,6,477.9764,,0,0
53,6,477.486,,0,0
54,6,477.2198,,0,0
55,6,476.942,,0,0
56,6,476.6501,,0,0
57,6,476.3412,,0,0
58,6,476.0115,,0,0
59,6,475.6704,,0,0
60,6,475.3273,,0,0
61,6,474.9211,,0,0
62,6,474.5062,,0,0
64,6,473.6535,,0,0
65,6,473.2151,,0,0
66,6,472.7657,,0,0
67,6,472.3036,,0,0
68,6,471.8254,,0,0
69,6,471.4341,,0,0
70,6,471.6017,,0,0
72,6,471.9652,,0,0
73,6,471.8304,,0,0
74,6,471.6659,,0,0
75,6,471.5088,,0,0
76,6,471.3899,,0,0
77,6,471.2763,,0,0
78,6,471.1719,,0,0
79,6,471.0765,,0,0
81,6,470.9103,,0,0
82,6,470.8253,,0,0
83,6,470.7398,,0,0
84,6,470.6468,,0,0
85,6,470.551,,0,0
86,6,470.4462,,0,0
87,6,470.3314,,0,0
88,6,470.2126,,0,0
89,6,470.0866,,0,0
90,6,469.9514,,0,0
91,6,469.7953,,0,0
92,6,469.6299,,0,0
93,6,469.4635,,0,0
94,6,469.2837,,0,0
95,6,469.0932,,0,0
96,6,468.8886,,0,0
97,6,468.671,,0,0
98,6,468.4396,,0,0
99,6,468.1945,,0,0
100,6,467.9345,,0,0
101,6,467.6606,,0,0
103,6,467.0589,,0,0
104,6,466.7346,,0,0
105,6,466.389,,0,0
106,6,466.0231,,0,0
107,6,465.6458,,0,0
108,6,465.2452,,0,0
109,6,464.8039,,0,0
0,5,479.1028,,0,0
1,5,479.5716,,0,0
2,5,479.7552,,0,0
3,5,479.9347,,0,0
4,5,480.2329,,0,0
5,5,480.4184,,0,0
6,5,480.6382,,0,0
7,5,480.8588,,0,0
8,5,481.013,,0,0
9,5,481.152,,0,0
10,5,481.2374,,0,0
11,5,481.2968,,0,0
13,5,481.4053,,0,0
14,5,481.4561,,0,0
15,5,481.4973,,0,0
16,5,481.5256,,0,0
17,5,481.5412,,0,0
18,5,481.5441,,0,0
19,5,481.5383,,0,0
20,5,481.5244,,0,0
21,5,481.5011,,0,0
22,5,481.4694,,0,0
23,5,481.43,,0,0
24,5,481.3818,,0,0
25,5,481.3289,,0,0
26,5,481.27,,0,0
27,5,481.2038,,0,0
28,5,481.1326,,0,0
29,5,481.0593,,0,0
31,5,480.9288,,0,0
32,5,480.8413,,0,0
33,5,480.7438,,0,0
34,5,480.6406,,0,0
35,5,480.5319,,0,0
36,5,480.4189,,0,0
37,5,480.2961,,0,0
38,5,480.1697,,0,0
39,5,480.0473,,0,0
40,5,479.9422,,0,0
41,5,479.8559,,0,0
42,5,479.7397,,0,0
43,5,479.5474,,0,0
45,5,479.1671,,0,0
46,5,478.974,,0,0
47,5,478.7776,,0,0
48,5,478.572,,0,0
49,5,478.3584,,0,0
50,5,478.1373,,0,0
51,5,477.9045,,0,0
52,5,477.6642,,0,0
53,5,477.4124,,0,0
55,5,476.8763,,0,0
56,5,476.5843,,0,0
57,5,476.2754,,0,0
58,5,475.9321,,0,0
59,5,475.5757,,0,0
60,5,475.2124,,0,0
61,5,474.8204,,0,0
62,5,474.4008,,0,0
63,5,473.9599,,0,0
64,5,473.5201,,0,0
65,5,473.0726,,0,0
66,5,472.6169,,0,0
67,5,472.1666,,0,0
68,5,471.7326,,0,0
69,5,470.658,,0,0
70,5,470.9236,,0,0
71,5,471.2594,,0,0
72,5,471.4011,,0,0
73,5,471.3926,,0,0
74,5,471.3371,,0,0
75,5,471.2553,,0,0
77,5,471.0864,,0,0
78,5,471.0027,,0,0
79,5,470.922,,0,0
80,5,470.8452,,0,0
81,5,470.7676,,0,0
82,5,470.688,,0,0
83,5,470.6048,,0,0
84,5,470.5154,,0,0
85,5,470.4196,,0,0
86,5,470.3129,,0,0
87,5,470.2011,,0,0
88,5,470.0846,,0,0
89,5,469.9591,,0,0
90,5,469.8224,,0,0
91,5,469.6678,,0,0
92,5,469.5046,,0,0
94,5,469.1638,,0,0
95,5,468.975,,0,0
96,5,468.7718,,0,0
97,5,468.5566,,0,0
98,5,468.3282,,0,0
100,5,467.8293,,0,0
102,5,467.2732,,0,0
103,5,466.9651,,0,0
104,5,466.638,,0,0
105,5,466.2863,,0,0
106,5,465.9181,,0,0
107,5,465.532,,0,0
108,5,465.1178,,0,0
109,5,464.6443,,0,0
0,4,478.7831,,0,0
1,4,478.9106,,0,0
2,4,478.9995,,0,0
3,4,479.2401,,0,0
4,4,479.9795,,0,0
5,4,480.1569,,0,0
6,4,480.4757,,0,0
7,4,480.7765,,0,0
8,4,480.9061,,0,0
9,4,481.0976,,0,0
10,4,481.1555,,0,0
11,4,481.1898,,0,0
12,4,481.2318,,0,0
13,4,481.2846,,0,0
14,4,481.3387,,0,0
15,4,481.3841,,0,0
16,4,481.4162,,0,0
17,4,481.4402,,0,0
18,4,481.4487,,0,0
19,4,481.4455,,0,0
20,4,481.4339,,0,0
21,4,481.411,,0,0
22,4,481.3796,,0,0
23,4,481.3423,,0,0
24,4,481.2958,,0,0
25,4,481.2464,,0,0
26,4,481.1916,,0,0
27,4,481.1321,,0,0
28,4,481.0702,,0,0
29,4,481.008,,0,0
30,4,480.9522,,0,0
31,4,480.8779,,0,0
32,4,480.7839,,0,0
33,4,480.6846,,0,0
34,4,480.583,,0,0
35,4,480.4771,,0,0
36,4,480.3641,,0,0
37,4,480.2454,,0,0
38,4,480.1251,,0,0
39,4,480.007,,0,0
40,4,479.8972,,0,0
41,4,479.802,,0,0
43,4,479.4826,,0,0
44,4,479.292,,0,0
45,4,479.1002,,0,0
46,4,478.9064,,0,0
47,4,478.7126,,0,0
48,4,478.508,,0,0
49,4,478.2944,,0,0
50,4,478.0713,,0,0
51,4,477.8329,,0,0
52,4,477.5906,,0,0
53,4,477.3398,,0,0
54,4,477.0819,,0,0
55,4,476.8081,,0,0
56,4,476.5169,,0,0
57,4,476.2088,,0,0
58,4,475.8679,,0,0
59,4,475.497,,0,0
60,4,475.1187,,0,0
61,4,474.7241,,0,0
62,4,474.3101,,0,0
63,4,473.8493,,0,0
64,4,473.3807,,0,0
65,4,472.9184,,0,0
66,4,472.4337,,0,0
67,4,471.8896,,0,0
68,4,471.172,,0,0
69,4,470.2906,,0,0
70,4,470.3068,,0,0
71,4,470.7318,,0,0
72,4,470.9509,,0,0
73,4,471.0383,,0,0
74,4,471.0428,,0,0
75,4,471.0113,,0,0
76,4,470.9607,,0,0
77,4,470.8995,,0,0
78,4,470.8348,,0,0
79,4,470.7679,,0,0
80,4,470.698,,0,0
81,4,470.6275,,0,0
82,4,470.5533,,0,0
83,4,470.4725,,0,0
84,4,470.3859,,0,0
85,4,470.2895,,0,0
86,4,470.1848,,0,0
87,4,470.0753,,0,0
88,4,469.9587,,0,0
89,4,469.8315,,0,0
90,4,469.6962,,0,0
91,4,469.5461,,0,0
92,4,469.3883,,0,0
93,4,469.2258,,0,0
94,4,469.0487,,0,0
95,4,468.8588,,0,0
96,4,468.6575,,0,0
97,4,468.4444,,0,0
98,4,468.2187,,0,0
99,4,467.9813,,0,0
100,4,467.7281,,0,0
101,4,467.463,,0,0
102,4,467.179,,0,0
103,4,466.8739,,0,0
104,4,466.5464,,0,0
105,4,466.1909,,0,0
106,4,465.8215,,0,0
107,4,465.4308,,0,0
108,4,465.0164,,0,0
0,3,478.6966,,0,0
1,3,478.7258,,0,0
2,3,478.7639,,0,0
4,3,479.3221,,0,0
5,3,479.6103,,0,0
6,3,480.2218,,0,0
7,3,480.6598,,0,0
8,3,480.7094,,0,0
9,3,481.1427,,0,0
10,3,481.0758,,0,0
11,3,481.047,,0,0
12,3,481.0893,,0,0
13,3,481.1544,,0,0
14,3,481.2195,,0,0
15,3,481.2739,,0,0
16,3,481.3151,,0,0
17,3,481.3412,,0,0
18,3,481.3556,,0,0
19,3,481.3563,,0,0
20,3,481.3467,,0,0
21,3,481.3268,,0,0
22,3,481.2987,,0,0
23,3,481.2628,,0,0
24,3,481.218,,0,0
25,3,481.1699,,0,0
26,3,481.119,,0,0
27,3,481.0641,,0,0
28,3,481.0052,,0,0
29,3,480.9452,,0,0
31,3,480.8155,,0,0
32,3,480.7226,,0,0
33,3,480.625,,0,0
34,3,480.5265,,0,0
35,3,480.4221,,0,0
36,3,480.3101,,0,0
37,3,480.1936,,0,0
38,3,480.0745,,0,0
39,3,479.9549,,0,0
41,3,479.718,,0,0
42,3,479.5768,,0,0
43,3,479.4063,,0,0
44,3,479.221,,0,0
45,3,479.032,,0,0
46,3,478.8412,,0,0
48,3,478.4441,,0,0
50,3,478.0047,,0,0
51,3,477.7638,,0,0
52,3,477.5202,,0,0
53,3,477.2716,,0,0
54,3,477.0147,,0,0
55,3,476.7397,,0,0
56,3,476.4467,,0,0
57,3,476.1342,,0,0
58,3,475.8108,,0,0
59,3,475.4233,,0,0
60,3,475.0399,,0,0
61,3,474.6408,,0,0
62,3,474.2205,,0,0
63,3,473.7596,,0,0
64,3,473.2479,,0,0
65,3,472.7718,,0,0
67,3,471.6379,,0,0
68,3,470.7682,,0,0
69,3,470.071,,0,0
70,3,470.1451,,0,0
72,3,470.6284,,0,0
73,3,470.7442,,0,0
74,3,470.7842,,0,0
75,3,470.7818,,0,0
76,3,470.7554,,0,0
77,3,470.7132,,0,0
78,3,470.6675,,0,0
79,3,470.613,,0,0
80,3,470.551,,0,0
81,3,470.4869,,0,0
82,3,470.4165,,0,0
83,3,470.3413,,0,0
84,3,470.2579,,0,0
85,3,470.1621,,0,0
86,3,470.0594,,0,0
87,3,469.9506,,0,0
88,3,469.834,,0,0
89,3,469.7108,,0,0
90,3,469.5777,,0,0
91,3,469.4303,,0,0
92,3,469.2759,,0,0
93,3,469.1106,,0,0
94,3,468.9335,,0,0
95,3,468.742,,0,0
96,3,468.5444,,0,0
97,3,468.3372,,0,0
98,3,468.1135,,0,0
99,3,467.8768,,0,0
100,3,467.6291,,0,0
101,3,467.3692,,0,0
102,3,467.0908,,0,0
103,3,466.7896,,0,0
105,3,466.0987,,0,0
106,3,465.7352,,0,0
107,3,465.3438,,0,0
108,3,464.9218,,0,0
0,2,478.6754,,0,0
1,2,478.6829,,0,0
2,2,478.6976,,0,0
3,2,478.7456,,0,0
4,2,478.8619,,0,0
5,2,478.9196,,0,0
6,2,479.0724,,0,0
8,2,479.9435,,0,0
9,2,481.2695,,0,0
10,2,480.879,,0,0
11,2,480.818,,0,0
12,2,480.8923,,0,0
13,2,481.0038,,0,0
14,2,481.0916,,0,0
15,2,481.143,,0,0
16,2,481.2059,,0,0
17,2,481.2417,,0,0
18,2,481.2635,,0,0
19,2,481.2691,,0,0
20,2,481.2626,,0,0
21,2,481.2453,,0,0
22,2,481.2195,,0,0
23,2,481.1865,,0,0
24,2,481.1456,,0,0
25,2,481.1012,,0,0
26,2,481.0532,,0,0
27,2,481.0003,,0,0
28,2,480.9434,,0,0
29,2,480.8826,,0,0
30,2,480.8175,,0,0
31,2,480.7453,,0,0
32,2,480.6594,,0,0
34,2,480.4717,,0,0
35,2,480.3683,,0,0
36,2,480.2571,,0,0
37,2,480.1411,,0,0
38,2,480.0215,,0,0
39,2,479.8977,,0,0
40,2,479.7717,,0,0
41,2,479.6401,,0,0
42,2,479.4937,,0,0
43,2,479.3289,,0,0
44,2,479.1506,,0,0
45,2,478.9667,,0,0
46,2,478.7771,,0,0
47,2,478.5813,,0,0
48,2,478.3779,,0,0
49,2,478.1648,,0,0
50,2,477.9396,,0,0
51,2,477.6963,,0,0
52,2,477.4563,,0,0
53,2,477.2048,,0,0
54,2,476.9485,,0,0
55,2,476.6725,,0,0
56,2,476.3774,,0,0
57,2,476.0645,,0,0
58,2,475.75,,0,0
59,2,475.3623,,0,0
60,2,474.9699,,0,0
61,2,474.5623,,0,0
62,2,474.1357,,0,0
63,2,473.6785,,0,0
64,2,473.1458,,0,0
65,2,472.6624,,0,0
66,2,472.1218,,0,0
67,2,471.4298,,0,0
68,2,470.3982,,0,0
69,2,469.9467,,0,0
70,2,470.0102,,0,0
71,2,470.2202,,0,0
72,2,470.3817,,0,0
73,2,470.4897,,0,0
74,2,470.555,,0,0
75,2,470.5739,,0,0
76,2,470.5665,,0,0
77,2,470.5414,,0,0
78,2,470.5061,,0,0
79,2,470.4608,,0,0
81,2,470.3461,,0,0
82,2,470.279,,0,0
83,2,470.206,,0,0
84,2,470.1254,,0,0
85,2,470.034,,0,0
86,2,469.9341,,0,0
87,2,469.8278,,0,0
88,2,469.714,,0,0
89,2,469.5951,,0,0
90,2,469.4596,,0,0
91,2,469.3154,,0,0
92,2,469.1622,,0,0
93,2,468.9981,,0,0
95,2,468.6342,,0,0
96,2,468.4395,,0,0
97,2,468.2347,,0,0
98,2,468.0054,,0,0
99,2,467.7703,,0,0
100,2,467.5286,,0,0
101,2,467.274,,0,0
102,2,467.0004,,0,0
103,2,466.6995,,0,0
104,2,466.3752,,0,0
105,2,466.0179,,0,0
106,2,465.6525,,0,0
107,2,465.2517,,0,0
108,2,464.8387,,0,0
109,2,464.4465,,0,0
0,1,478.6701,,0,0
1,1,478.6721,,0,0
2,1,478.6764,,0,0
3,1,478.688,,0,0
4,1,478.7111,,0,0
5,1,478.7238,,0,0
7,1,478.8148,,0,0
8,1,478.9886,,0,0
10,1,480.0403,,0,0
11,1,480.3874,,0,0
12,1,480.6376,,0,0
13,1,480.8443,,0,0
15,1,481.0835,,0,0
16,1,481.1116,,0,0
17,1,481.134,,0,0
18,1,481.1714,,0,0
19,1,481.186,,0,0
20,1,481.1847,,0,0
21,1,481.1685,,0,0
23,1,481.1154,,0,0
24,1,481.0772,,0,0
25,1,481.0354,,0,0
26,1,480.9897,,0,0
27,1,480.9388,,0,0
28,1,480.8835,,0,0
29,1,480.8228,,0,0
30,1,480.7567,,0,0
31,1,480.6833,,0,0
32,1,480.5992,,0,0
33,1,480.5083,,0,0
34,1,480.4193,,0,0
35,1,480.3149,,0,0
36,1,480.2033,,0,0
37,1,480.086,,0,0
38,1,479.9652,,0,0
39,1,479.839,,0,0
40,1,479.7077,,0,0
41,1,479.5716,,0,0
42,1,479.4196,,0,0
44,1,479.0815,,0,0
45,1,478.9012,,0,0
46,1,478.713,,0,0
47,1,478.517,,0,0
48,1,478.3121,,0,0
49,1,478.1002,,0,0
50,1,477.8751,,0,0
51,1,477.6315,,0,0
52,1,477.3914,,0,0
53,1,477.14,,0,0
54,1,476.8839,,0,0
55,1,476.6073,,0,0
56,1,476.3102,,0,0
57,1,475.999,,0,0
58,1,475.6861,,0,0
59,1,475.3056,,0,0
60,1,474.9041,,0,0
61,1,474.4919,,0,0
62,1,474.066,,0,0
63,1,473.618,,0,0
64,1,473.0771,,0,0
65,1,472.5951,,0,0
66,1,472.0573,,0,0
67,1,471.3943,,0,0
68,1,470.4897,,0,0
69,1,469.9176,,0,0
70,1,469.7932,,0,0
71,1,470.0379,,0,0
72,1,470.1812,,0,0
73,1,470.2843,,0,0
74,1,470.3554,,0,0
75,1,470.3873,,0,0
77,1,470.3769,,0,0
78,1,470.3487,,0,0
79,1,470.3102,,0,0
80,1,470.2626,,0,0
81,1,470.2067,,0,0
82,1,470.1439,,0,0
83,1,470.07,,0,0
84,1,469.9908,,0,0
85,1,469.906,,0,0
86,1,469.81,,0,0
87,1,469.7073,,0,0
88,1,469.5972,,0,0
89,1,469.4773,,0,0
90,1,469.3459,,0,0
91,1,469.2043,,0,0
92,1,469.0508,,0,0
93,1,468.8878,,0,0
94,1,468.7151,,0,0
95,1,468.5309,,0,0
96,1,468.3362,,0,0
97,1,468.1293,,0,0
98,1,467.8969,,0,0
99,1,467.6629,,0,0
100,1,467.426,,0,0
101,1,467.1777,,0,0
102,1,466.9031,,0,0
103,1,466.6059,,0,0
106,1,465.5756,,0,0
107,1,465.1774,,0,0
108,1,464.7822,,0,0
109,1,464.4373,,0,0
0,0,478.6687,,0,0
1,0,478.6693,,0,0
2,0,478.6703,,0,0
3,0,478.6729,,0,0
4,0,478.6773,,0,0
5,0,478.6803,,0,0
6,0,478.6866,,0,0
7,0,478.7022,,0,0
8,0,478.7428,,0,0
9,0,478.8766,,0,0
10,0,479.3496,,0,0
11,0,480.0414,,0,0
12,0,480.4516,,0,0
13,0,480.7251,,0,0
14,0,480.9017,,0,0
15,0,481.0454,,0,0
16,0,481.0785,,0,0
18,0,481.0939,,0,0
19,0,481.1035,,0,0
20,0,481.114,,0,0
21,0,481.1023,,0,0
22,0,481.0807,,0,0
24,0,481.0135,,0,0
25,0,480.9737,,0,0
26,0,480.9301,,0,0
27,0,480.8809,,0,0
29,0,480.767,,0,0
30,0,480.7005,,0,0
31,0,480.6263,,0,0
32,0,480.5443,,0,0
33,0,480.4563,,0,0
34,0,480.3634,,0,0
35,0,480.2605,,0,0
36,0,480.1482,,0,0
37,0,480.0282,,0,0
38,0,479.9063,,0,0
39,0,479.7789,,0,0
40,0,479.645,,0,0
41,0,479.5046,,0,0
42,0,479.3515,,0,0
43,0,479.1873,,0,0
44,0,479.0146,,0,0
46,0,478.6506,,0,0
47,0,478.4544,,0,0
48,0,478.2472,,0,0
49,0,478.0342,,0,0
50,0,477.8104,,0,0
51,0,477.5692,,0,0
53,0,477.0771,,0,0
54,0,476.8196,,0,0
55,0,476.5427,,0,0
56,0,476.2451,,0,0
57,0,475.9353,,0,0
58,0,475.6178,,0,0
59,0,475.2463,,0,0
60,0,474.8441,,0,0
61,0,474.4288,,0,0
62,0,474.0101,,0,0
63,0,473.5728,,0,0
64,0,473.0421,,0,0
65,0,472.5711,,0,0
66,0,472.0581,,0,0
67,0,471.4376,,0,0
68,0,470.7105,,0,0
69,0,470.1371,,0,0
70,0,469.7439,,0,0
71,0,469.8592,,0,0
72,0,470.0037,,0,0
73,0,470.1113,,0,0
75,0,470.2228,,0,0
76,0,470.2301,,0,0
77,0,470.2199,,0,0
78,0,470.196,,0,0
79,0,470.1627,,0,0
80,0,470.121,,0,0
81,0,470.0691,,0,0
82,0,470.0067,,0,0
83,0,469.9356,,0,0
84,0,469.8611,,0,0
86,0,469.69,,0,0
87,0,469.589,,0,0
88,0,469.4821,,0,0
89,0,469.3653,,0,0
90,0,469.2381,,0,0
92,0,468.9462,,0,0
93,0,468.784,,0,0
94,0,468.6102,,0,0
95,0,468.4242,,0,0
96,0,468.2256,,0,0
97,0,468.0194,,0,0
98,0,467.7898,,0,0
99,0,467.5602,,0,0
100,0,467.3257,,0,0
101,0,467.0757,,0,0
102,0,466.8038,,0,0
103,0,466.5036,,0,0
105,0,465.8624,,0,0
106,0,465.5048,,0,0
107,0,465.1065,,0,0
108,0,464.7268,,0,0
109,0,464.4405,,0,0
